"names","center_x","center_y","cluster_no","cell_type"
"2997859600336100261-mPFC_NF3_r1-mPFC","12610.2461744206","835.378842219078","1","N_Slc30a3"
"2997859600336100273-mPFC_NF3_r1-mPFC","12653.9559227777","736.771585263808","13","N_Sst"
"2997859600336100282-mPFC_NF3_r1-mPFC","12644.5912058473","765.068411443401","11","N_Lhx6"
"2997859600336100283-mPFC_NF3_r1-mPFC","12659.6350261825","788.822440455688","1","N_Slc30a3"
"2997859600336100287-mPFC_NF3_r1-mPFC","12610.418038074","816.916992788265","1","N_Slc30a3"
"2997859600336200029-mPFC_NF3_r1-mPFC","12587.1784266333","845.745966044194","11","N_Lhx6"
"2997859600337100016-mPFC_NF3_r1-mPFC","12724.1810321679","757.302326382884","1","N_Slc30a3"
"2997859600337100030-mPFC_NF3_r1-mPFC","12798.6975372177","779.294541116934","1","N_Slc30a3"
"2997859600337100036-mPFC_NF3_r1-mPFC","12801.6771727464","794.36901575085","1","N_Slc30a3"
"2997859600337100038-mPFC_NF3_r1-mPFC","12711.6090337997","794.188214857553","4","N_Arhgap25"
"2997859600337100043-mPFC_NF3_r1-mPFC","12733.759614307","797.142095034023","17","N_Vip"
"2997859600337100045-mPFC_NF3_r1-mPFC","12808.749700134","795.675825175537","1","N_Slc30a3"
"2997859600337100050-mPFC_NF3_r1-mPFC","12717.3716473857","839.404915886501","14","N_Sept4/Crym"
"2997859600337100070-mPFC_NF3_r1-mPFC","12759.5599260003","822.112434690734","9","N_Rprm"
"2997859600337100095-mPFC_NF3_r1-mPFC","12760.3501659219","833.926447104328","1","N_Slc30a3"
"2997859600337100098-mPFC_NF3_r1-mPFC","12693.6912944707","834.39137361458","1","N_Slc30a3"
"2997859600337100146-mPFC_NF3_r1-mPFC","12704.4623781075","744.621082056709","1","N_Slc30a3"
"2997859600337100156-mPFC_NF3_r1-mPFC","12757.1372075481","785.539329162379","13","N_Sst"
"2997859600337100159-mPFC_NF3_r1-mPFC","12731.1438477023","794.658912561686","17","N_Vip"
"2997859600337100160-mPFC_NF3_r1-mPFC","12802.1460138334","790.281160984937","1","N_Slc30a3"
"2997859600337100168-mPFC_NF3_r1-mPFC","12719.7030046912","822.351817468226","13","N_Sst"
"2997859600337200002-mPFC_NF3_r1-mPFC","12733.0251867947","738.800600032223","20","N_Npy"
"2997859600337200003-mPFC_NF3_r1-mPFC","12720.5711089515","743.381107920977","1","N_Slc30a3"
"2997859600337200042-mPFC_NF3_r1-mPFC","12779.9319851462","847.224326761323","11","N_Lhx6"
"2997859600337200044-mPFC_NF3_r1-mPFC","12705.9739051113","739.730471453753","1","N_Slc30a3"
"2997859600338100007-mPFC_NF3_r1-mPFC","12813.4663990063","741.129677051516","1","N_Slc30a3"
"2997859600338100008-mPFC_NF3_r1-mPFC","12865.6441537491","738.043272751011","1","N_Slc30a3"
"2997859600338100009-mPFC_NF3_r1-mPFC","12822.7176792189","747.124783650413","1","N_Slc30a3"
"2997859600338100012-mPFC_NF3_r1-mPFC","12834.7380990627","742.50800413615","1","N_Slc30a3"
"2997859600338100018-mPFC_NF3_r1-mPFC","12853.6342482623","753.509211541403","1","N_Slc30a3"
"2997859600338100019-mPFC_NF3_r1-mPFC","12841.6782733539","756.978104688192","11","N_Lhx6"
"2997859600338100020-mPFC_NF3_r1-mPFC","12894.7060192013","766.586084337591","1","N_Slc30a3"
"2997859600338100022-mPFC_NF3_r1-mPFC","12819.7255078323","764.07814735198","13","N_Sst"
"2997859600338100026-mPFC_NF3_r1-mPFC","12848.3983764679","774.988187147564","1","N_Slc30a3"
"2997859600338100027-mPFC_NF3_r1-mPFC","12864.7142159417","775.923225434125","1","N_Slc30a3"
"2997859600338100031-mPFC_NF3_r1-mPFC","12894.186391151","786.859871405391","1","N_Slc30a3"
"2997859600338100033-mPFC_NF3_r1-mPFC","12836.2623027699","793.200708264433","11","N_Lhx6"
"2997859600338100035-mPFC_NF3_r1-mPFC","12817.2408949307","792.3863377799","1","N_Slc30a3"
"2997859600338100043-mPFC_NF3_r1-mPFC","12858.4219591352","810.520637741463","11","N_Lhx6"
"2997859600338100044-mPFC_NF3_r1-mPFC","12895.2857915161","814.164708463956","1","N_Slc30a3"
"2997859600338100074-mPFC_NF3_r1-mPFC","12879.4992361041","780.617292844861","1","N_Slc30a3"
"2997859600338100076-mPFC_NF3_r1-mPFC","12915.1883638043","808.551106374458","1","N_Slc30a3"
"2997859600338100096-mPFC_NF3_r1-mPFC","12898.4325714247","773.49323722048","1","N_Slc30a3"
"2997859600338100115-mPFC_NF3_r1-mPFC","12909.0620026121","844.532755493139","1","N_Slc30a3"
"2997859600338200058-mPFC_NF3_r1-mPFC","12830.9735977846","743.372217909697","1","N_Slc30a3"
"2997859600338200060-mPFC_NF3_r1-mPFC","12891.8398859336","763.678487030086","1","N_Slc30a3"
"2997859600339100016-mPFC_NF3_r1-mPFC","12960.1724126631","737.430151823458","1","N_Slc30a3"
"2997859600339100017-mPFC_NF3_r1-mPFC","12996.5174857237","749.76003440362","1","N_Slc30a3"
"2997859600339100022-mPFC_NF3_r1-mPFC","13032.0293244669","755.875646609184","1","N_Slc30a3"
"2997859600339100023-mPFC_NF3_r1-mPFC","13011.5980195795","754.4567746436","5","N_Otof"
"2997859600339100025-mPFC_NF3_r1-mPFC","12985.961599624","764.758902583157","1","N_Slc30a3"
"2997859600339100028-mPFC_NF3_r1-mPFC","13039.030164535","768.184961684838","1","N_Slc30a3"
"2997859600339100030-mPFC_NF3_r1-mPFC","12950.1968509519","771.840343893037","20","N_Npy"
"2997859600339100031-mPFC_NF3_r1-mPFC","12933.8679933527","770.983056123272","1","N_Slc30a3"
"2997859600339100032-mPFC_NF3_r1-mPFC","12972.399574525","771.575563186689","5","N_Otof"
"2997859600339100037-mPFC_NF3_r1-mPFC","13012.1960185312","779.169255299299","1","N_Slc30a3"
"2997859600339100039-mPFC_NF3_r1-mPFC","12993.7566622446","785.970255858035","1","N_Slc30a3"
"2997859600339100043-mPFC_NF3_r1-mPFC","13023.9553302385","784.152040347402","1","N_Slc30a3"
"2997859600339100044-mPFC_NF3_r1-mPFC","12951.5489225788","789.754471663575","1","N_Slc30a3"
"2997859600339100062-mPFC_NF3_r1-mPFC","12966.5782769253","823.072953402347","1","N_Slc30a3"
"2997859600339100063-mPFC_NF3_r1-mPFC","13040.997528096","824.116275824471","1","N_Slc30a3"
"2997859600339100066-mPFC_NF3_r1-mPFC","12956.0722324766","836.27673440785","1","N_Slc30a3"
"2997859600339100074-mPFC_NF3_r1-mPFC","13011.2659121757","847.070629773232","1","N_Slc30a3"
"2997859600339100090-mPFC_NF3_r1-mPFC","12976.5430935953","748.60802540595","1","N_Slc30a3"
"2997859600339100091-mPFC_NF3_r1-mPFC","12961.0133887812","750.566549306601","1","N_Slc30a3"
"2997859600339100100-mPFC_NF3_r1-mPFC","13001.2198370204","774.777875715827","1","N_Slc30a3"
"2997859600339100110-mPFC_NF3_r1-mPFC","12961.1323069355","800.502331391899","1","N_Slc30a3"
"2997859600339100130-mPFC_NF3_r1-mPFC","12959.0017868112","738.486912908221","1","N_Slc30a3"
"2997859600339100145-mPFC_NF3_r1-mPFC","13000.6614804303","807.21023070187","1","N_Slc30a3"
"2997859600339200002-mPFC_NF3_r1-mPFC","12935.2653133411","738.871146522974","1","N_Slc30a3"
"2997859600339200022-mPFC_NF3_r1-mPFC","13041.3527944866","785.390328693542","1","N_Slc30a3"
"2997859600339200027-mPFC_NF3_r1-mPFC","12930.7455919203","801.528001862256","1","N_Slc30a3"
"2997859600339200040-mPFC_NF3_r1-mPFC","13004.1521808019","847.941318162508","1","N_Slc30a3"
"2997859600339200073-mPFC_NF3_r1-mPFC","12988.1542174759","740.698969158402","1","N_Slc30a3"
"2997859600340100008-mPFC_NF3_r1-mPFC","13136.0997034675","742.896615191367","1","N_Slc30a3"
"2997859600340100014-mPFC_NF3_r1-mPFC","13127.0262420317","752.612721695424","5","N_Otof"
"2997859600340100017-mPFC_NF3_r1-mPFC","13072.3849951079","762.099090218273","1","N_Slc30a3"
"2997859600340100020-mPFC_NF3_r1-mPFC","13122.3647075302","762.375265359588","5","N_Otof"
"2997859600340100025-mPFC_NF3_r1-mPFC","13080.2574849607","774.453229755117","5","N_Otof"
"2997859600340100027-mPFC_NF3_r1-mPFC","13146.9965151816","779.866982387328","5","N_Otof"
"2997859600340100029-mPFC_NF3_r1-mPFC","13050.63657579","780.594906039851","1","N_Slc30a3"
"2997859600340100030-mPFC_NF3_r1-mPFC","13059.8490980551","776.205899698948","1","N_Slc30a3"
"2997859600340100032-mPFC_NF3_r1-mPFC","13096.8807139235","781.285050827572","1","N_Slc30a3"
"2997859600340100038-mPFC_NF3_r1-mPFC","13155.9760333155","792.866510099474","13","N_Sst"
"2997859600340100040-mPFC_NF3_r1-mPFC","13064.4004003479","798.24194527043","1","N_Slc30a3"
"2997859600340100042-mPFC_NF3_r1-mPFC","13159.1400939558","799.229362884767","13","N_Sst"
"2997859600340100044-mPFC_NF3_r1-mPFC","13096.5723345791","813.745131218765","1","N_Slc30a3"
"2997859600340100045-mPFC_NF3_r1-mPFC","13135.4635882172","814.08935929176","1","N_Slc30a3"
"2997859600340100046-mPFC_NF3_r1-mPFC","13083.0442190084","817.510021956763","1","N_Slc30a3"
"2997859600340100049-mPFC_NF3_r1-mPFC","13156.4235291542","815.64911114856","13","N_Sst"
"2997859600340100050-mPFC_NF3_r1-mPFC","13050.730414738","819.112822282885","1","N_Slc30a3"
"2997859600340100051-mPFC_NF3_r1-mPFC","13160.5163663897","825.420763036823","13","N_Sst"
"2997859600340100058-mPFC_NF3_r1-mPFC","13125.9448525559","831.41571684666","5","N_Otof"
"2997859600340100063-mPFC_NF3_r1-mPFC","13053.1607068645","839.232220188538","1","N_Slc30a3"
"2997859600340100064-mPFC_NF3_r1-mPFC","13089.1194852683","843.268901929347","1","N_Slc30a3"
"2997859600340100067-mPFC_NF3_r1-mPFC","13118.3441969764","847.37977378713","11","N_Lhx6"
"2997859600340100082-mPFC_NF3_r1-mPFC","13132.7412966421","746.914279940124","1","N_Slc30a3"
"2997859600340100083-mPFC_NF3_r1-mPFC","13106.0198153347","758.478581713918","1","N_Slc30a3"
"2997859600340100101-mPFC_NF3_r1-mPFC","13123.112754819","812.895202156045","5","N_Otof"
"2997859600340100103-mPFC_NF3_r1-mPFC","13158.5342927686","821.286031856714","13","N_Sst"
"2997859600340100104-mPFC_NF3_r1-mPFC","13111.6630023858","824.033641893302","11","N_Lhx6"
"2997859600340100109-mPFC_NF3_r1-mPFC","13161.4631641426","845.658878071325","1","N_Slc30a3"
"2997859600340100136-mPFC_NF3_r1-mPFC","13161.2457118927","816.227731393246","13","N_Sst"
"2997859600340200002-mPFC_NF3_r1-mPFC","13156.8073699842","738.084566386816","13","N_Sst"
"2997859600340200040-mPFC_NF3_r1-mPFC","13047.6678958442","849.906170490966","1","N_Slc30a3"
"2997859600340200052-mPFC_NF3_r1-mPFC","13125.6766582338","754.771191814059","5","N_Otof"
"2997859600341100009-mPFC_NF3_r1-mPFC","13243.9391535205","744.258180393904","20","N_Npy"
"2997859600341100027-mPFC_NF3_r1-mPFC","13265.5743421546","773.894959967821","13","N_Sst"
"2997859600341100028-mPFC_NF3_r1-mPFC","13267.2706563268","785.879370382133","5","N_Otof"
"2997859600341100039-mPFC_NF3_r1-mPFC","13187.7422189206","785.565946846409","1","N_Slc30a3"
"2997859600341100047-mPFC_NF3_r1-mPFC","13197.6095147415","794.04770119072","11","N_Lhx6"
"2997859600341100052-mPFC_NF3_r1-mPFC","13258.576217715","796.426014868685","5","N_Otof"
"2997859600341100062-mPFC_NF3_r1-mPFC","13255.8535615688","804.34960609605","5","N_Otof"
"2997859600341100063-mPFC_NF3_r1-mPFC","13271.3593503818","807.20654957456","13","N_Sst"
"2997859600341100078-mPFC_NF3_r1-mPFC","13171.4153350601","826.372087330515","5","N_Otof"
"2997859600341100109-mPFC_NF3_r1-mPFC","13247.7353463196","836.618416505676","5","N_Otof"
"2997859600341100161-mPFC_NF3_r1-mPFC","13254.7981766184","797.616859347364","5","N_Otof"
"2997859600341100162-mPFC_NF3_r1-mPFC","13221.5214988174","796.011192737336","20","N_Npy"
"2997859600341100167-mPFC_NF3_r1-mPFC","13271.362331856","809.633534060034","13","N_Sst"
"2997859600341100175-mPFC_NF3_r1-mPFC","13262.0277251337","853.072190188618","5","N_Otof"
"2997859600341100179-mPFC_NF3_r1-mPFC","13244.6642658733","741.128679686054","20","N_Npy"
"2997859600341200005-mPFC_NF3_r1-mPFC","13256.7224775213","736.438334799886","5","N_Otof"
"2997859600341200010-mPFC_NF3_r1-mPFC","13242.4137847444","755.340833164931","5","N_Otof"
"2997859600341200023-mPFC_NF3_r1-mPFC","13280.1173696652","793.960389317647","5","N_Otof"
"2997859600341200041-mPFC_NF3_r1-mPFC","13249.5008311498","850.872136872916","5","N_Otof"
"2997859600342100035-mPFC_NF3_r1-mPFC","13336.4463861029","757.042145012462","5","N_Otof"
"2997859600342100047-mPFC_NF3_r1-mPFC","13373.7027619133","761.567205658118","5","N_Otof"
"2997859600342100096-mPFC_NF3_r1-mPFC","13320.540478212","782.626560238341","11","N_Lhx6"
"2997859600342100109-mPFC_NF3_r1-mPFC","13356.1942538583","791.096600330327","5","N_Otof"
"2997859600342100110-mPFC_NF3_r1-mPFC","13389.792606624","792.14392908256","5","N_Otof"
"2997859600342100125-mPFC_NF3_r1-mPFC","13360.4720450054","796.704428810855","5","N_Otof"
"2997859600342100160-mPFC_NF3_r1-mPFC","13312.8728285212","821.993470360703","17","N_Vip"
"2997859600342100183-mPFC_NF3_r1-mPFC","13299.938300606","833.048340845904","5","N_Otof"
"2997859600342100185-mPFC_NF3_r1-mPFC","13396.3822006245","834.51291501966","5","N_Otof"
"2997859600342100198-mPFC_NF3_r1-mPFC","13341.7193176297","843.194124308135","5","N_Otof"
"2997859600342100221-mPFC_NF3_r1-mPFC","13291.7070822517","855.126506588667","5","N_Otof"
"2997859600342100241-mPFC_NF3_r1-mPFC","13388.3136438293","752.665654742801","5","N_Otof"
"2997859600342100245-mPFC_NF3_r1-mPFC","13339.6785399679","756.857698020203","5","N_Otof"
"2997859600342100246-mPFC_NF3_r1-mPFC","13298.2331355668","759.794917995486","5","N_Otof"
"2997859600342100247-mPFC_NF3_r1-mPFC","13366.2745582923","759.512856052052","5","N_Otof"
"2997859600342100251-mPFC_NF3_r1-mPFC","13345.3188597042","772.646924059803","5","N_Otof"
"2997859600342100252-mPFC_NF3_r1-mPFC","13303.2012362053","773.054020154299","5","N_Otof"
"2997859600342100257-mPFC_NF3_r1-mPFC","13379.1858728568","780.343471474109","1","N_Slc30a3"
"2997859600342100261-mPFC_NF3_r1-mPFC","13387.9444868516","790.232741118781","5","N_Otof"
"2997859600342100262-mPFC_NF3_r1-mPFC","13360.2295382678","792.781526822629","5","N_Otof"
"2997859600342100264-mPFC_NF3_r1-mPFC","13343.1386795749","801.197175464517","5","N_Otof"
"2997859600342100268-mPFC_NF3_r1-mPFC","13394.221936389","805.81372297811","5","N_Otof"
"2997859600342100272-mPFC_NF3_r1-mPFC","13374.2028557484","828.201525054913","5","N_Otof"
"2997859600342100274-mPFC_NF3_r1-mPFC","13363.2502532164","843.332206669923","5","N_Otof"
"2997859600342100283-mPFC_NF3_r1-mPFC","13366.4977757658","764.470901954874","5","N_Otof"
"2997859600342100285-mPFC_NF3_r1-mPFC","13347.5647541332","767.031999028433","5","N_Otof"
"2997859600342200003-mPFC_NF3_r1-mPFC","13342.6533856275","739.556547931335","5","N_Otof"
"2997859600342200005-mPFC_NF3_r1-mPFC","13333.8821914039","747.918446953602","5","N_Otof"
"2997859600342200012-mPFC_NF3_r1-mPFC","13301.3177908449","774.371027258916","5","N_Otof"
"2997859600343100020-mPFC_NF3_r1-mPFC","13510.3783929725","748.629126199221","17","N_Vip"
"2997859600343100090-mPFC_NF3_r1-mPFC","13411.8939484201","773.326493794589","5","N_Otof"
"2997859600343100123-mPFC_NF3_r1-mPFC","13479.2049652927","791.386963589499","13","N_Sst"
"2997859600343100129-mPFC_NF3_r1-mPFC","13412.120587276","800.630983833287","5","N_Otof"
"2997859600343100133-mPFC_NF3_r1-mPFC","13418.6725330177","795.249801726514","5","N_Otof"
"2997859600343100139-mPFC_NF3_r1-mPFC","13474.5600139393","802.745844956242","5","N_Otof"
"2997859600343100264-mPFC_NF3_r1-mPFC","13413.2125227673","777.599783050348","9","N_Rprm"
"2997859600343100267-mPFC_NF3_r1-mPFC","13439.6549227805","783.930889814653","5","N_Otof"
"2997859600343100269-mPFC_NF3_r1-mPFC","13451.2598886491","792.998053979942","5","N_Otof"
"2997859600343100271-mPFC_NF3_r1-mPFC","13471.1282251151","798.858239190607","5","N_Otof"
"2997859600343100276-mPFC_NF3_r1-mPFC","13424.2817595741","824.163807713475","1","N_Slc30a3"
"2997859600343100277-mPFC_NF3_r1-mPFC","13513.6076169703","824.136683313339","5","N_Otof"
"2997859600343100278-mPFC_NF3_r1-mPFC","13466.5707612884","827.704357543953","5","N_Otof"
"2997859600343100279-mPFC_NF3_r1-mPFC","13482.3928562983","839.586652873344","5","N_Otof"
"2997859600343100280-mPFC_NF3_r1-mPFC","13460.6240176238","845.173716826997","5","N_Otof"
"2997859600343100283-mPFC_NF3_r1-mPFC","13496.025569469","851.65932723538","5","N_Otof"
"2997859600343100292-mPFC_NF3_r1-mPFC","13433.3436921383","772.573753283757","5","N_Otof"
"2997859600343100295-mPFC_NF3_r1-mPFC","13423.4791254664","781.963168722354","5","N_Otof"
"2997859600343100299-mPFC_NF3_r1-mPFC","13427.8072757748","821.164253586781","5","N_Otof"
"2997859600343200013-mPFC_NF3_r1-mPFC","13405.3058458225","799.245182717633","5","N_Otof"
"2997859600343200018-mPFC_NF3_r1-mPFC","13424.9538402283","821.937685695698","5","N_Otof"
"2997859600343200034-mPFC_NF3_r1-mPFC","13403.7010691943","740.939192186551","5","N_Otof"
"2997859600344100109-mPFC_NF3_r1-mPFC","13540.6584094751","815.670527823002","17","N_Vip"
"2997859600363200003-mPFC_NF3_r1-mPFC","10559.6495170811","858.424945119019","17","N_Vip"
"2997859600366100093-mPFC_NF3_r1-mPFC","10992.7828954963","891.251058677249","20","N_Npy"
"2997859600367100023-mPFC_NF3_r1-mPFC","11082.826355245","864.455648244507","5","N_Otof"
"2997859600367100028-mPFC_NF3_r1-mPFC","11060.932494284","865.266791742491","5","N_Otof"
"2997859600367100030-mPFC_NF3_r1-mPFC","11115.1229743862","867.860778364923","17","N_Vip"
"2997859600367100033-mPFC_NF3_r1-mPFC","11070.1576203625","863.216891431488","17","N_Vip"
"2997859600367100041-mPFC_NF3_r1-mPFC","11086.3460876656","875.66905074743","5","N_Otof"
"2997859600367100043-mPFC_NF3_r1-mPFC","11134.6688973741","878.819833313303","5","N_Otof"
"2997859600367100048-mPFC_NF3_r1-mPFC","11066.5224731755","877.960831310996","20","N_Npy"
"2997859600367100053-mPFC_NF3_r1-mPFC","11121.0381528861","879.955709137717","5","N_Otof"
"2997859600367100146-mPFC_NF3_r1-mPFC","11139.0430071331","929.294578711406","5","N_Otof"
"2997859600367100187-mPFC_NF3_r1-mPFC","11110.1310393939","966.646574449191","5","N_Otof"
"2997859600367100189-mPFC_NF3_r1-mPFC","11140.6856560068","964.290114367623","5","N_Otof"
"2997859600367100191-mPFC_NF3_r1-mPFC","11098.7288216993","968.801356123037","10","N_Crym"
"2997859600367100215-mPFC_NF3_r1-mPFC","11119.6229998877","879.992027508019","5","N_Otof"
"2997859600367100219-mPFC_NF3_r1-mPFC","11091.4564903393","875.431518121548","5","N_Otof"
"2997859600367100222-mPFC_NF3_r1-mPFC","11064.0936217531","879.019299992124","20","N_Npy"
"2997859600367100235-mPFC_NF3_r1-mPFC","11121.4407517621","925.918046429325","5","N_Otof"
"2997859600367100245-mPFC_NF3_r1-mPFC","11051.1887751095","971.168019747079","17","N_Vip"
"2997859600367100256-mPFC_NF3_r1-mPFC","11117.994535527","872.383666422502","17","N_Vip"
"2997859600367100258-mPFC_NF3_r1-mPFC","11133.9832959656","881.648759395981","5","N_Otof"
"2997859600367100262-mPFC_NF3_r1-mPFC","11086.3184680414","968.50858834588","9","N_Rprm"
"2997859600367200050-mPFC_NF3_r1-mPFC","11140.0663258813","963.559512069723","5","N_Otof"
"2997859600368100035-mPFC_NF3_r1-mPFC","11169.2784475812","869.219135975519","5","N_Otof"
"2997859600368100046-mPFC_NF3_r1-mPFC","11163.3074999719","880.003468479473","5","N_Otof"
"2997859600368100057-mPFC_NF3_r1-mPFC","11216.6982889076","885.017900086167","8","N_Nptx1/Itm2a"
"2997859600368100061-mPFC_NF3_r1-mPFC","11263.1549396942","886.733260449139","1","N_Slc30a3"
"2997859600368100083-mPFC_NF3_r1-mPFC","11255.3709219267","904.806141381812","9","N_Rprm"
"2997859600368100092-mPFC_NF3_r1-mPFC","11174.9626932593","912.356142645382","5","N_Otof"
"2997859600368100095-mPFC_NF3_r1-mPFC","11250.0638714435","912.258319458553","1","N_Slc30a3"
"2997859600368100098-mPFC_NF3_r1-mPFC","11238.4092899253","912.003549987801","1","N_Slc30a3"
"2997859600368100104-mPFC_NF3_r1-mPFC","11245.7547609045","920.455563334368","1","N_Slc30a3"
"2997859600368100111-mPFC_NF3_r1-mPFC","11170.8693038147","920.703938656412","13","N_Sst"
"2997859600368100113-mPFC_NF3_r1-mPFC","11217.7170954749","922.541725971483","1","N_Slc30a3"
"2997859600368100121-mPFC_NF3_r1-mPFC","11199.9901291294","931.039370468185","1","N_Slc30a3"
"2997859600368100122-mPFC_NF3_r1-mPFC","11221.6412666646","930.692271333548","3","N_Vipr2"
"2997859600368100124-mPFC_NF3_r1-mPFC","11167.7264663259","928.159279771252","13","N_Sst"
"2997859600368100134-mPFC_NF3_r1-mPFC","11185.7643174909","936.266155972514","17","N_Vip"
"2997859600368100229-mPFC_NF3_r1-mPFC","11167.7302754895","866.030834891137","5","N_Otof"
"2997859600368100232-mPFC_NF3_r1-mPFC","11238.2385614575","932.787970991479","1","N_Slc30a3"
"2997859600368100233-mPFC_NF3_r1-mPFC","11183.1295057681","881.718090576591","5","N_Otof"
"2997859600368100237-mPFC_NF3_r1-mPFC","11197.2585637409","891.496270069396","12","N_Nrn1/Islr"
"2997859600368100243-mPFC_NF3_r1-mPFC","11240.8074366421","916.700449318094","1","N_Slc30a3"
"2997859600368100244-mPFC_NF3_r1-mPFC","11219.0456552999","926.805466699528","1","N_Slc30a3"
"2997859600368200019-mPFC_NF3_r1-mPFC","11178.2124633541","931.605267269759","8","N_Nptx1/Itm2a"
"2997859600368200021-mPFC_NF3_r1-mPFC","11208.1045210555","934.184570662949","1","N_Slc30a3"
"2997859600368200027-mPFC_NF3_r1-mPFC","11158.0450452926","966.920844775934","5","N_Otof"
"2997859600368200033-mPFC_NF3_r1-mPFC","11175.9923424583","858.465672770189","5","N_Otof"
