Gene_pair,BLA_FR15-BLA,BLA_FR16-BLA,BLA_FR1_r0-BLA,BLA_FR1_r1-BLA,BLA_FR24-BLA,BLA_FR2_r0-BLA,BLA_HC11_r0-BLA,BLA_HC11_r1-BLA,BLA_HC1_r0-BLA,BLA_HC1_r1-BLA,BLA_NF11-BLA,BLA_NF1_r0-BLA,BLA_NF1_r1-BLA,BLA_NF2_r0-BLA,BLA_NF2_r1-BLA,BLA_NF3_r1-BLA,mPFC_FR2_r0-mPFC,mPFC_FR2_r1-mPFC,mPFC_FR3_r0-mPFC,mPFC_FR3_r1-mPFC,mPFC_HC11_r0-mPFC,mPFC_HC11_r1-mPFC,mPFC_HC11_r2-mPFC,mPFC_HC11_r3-mPFC,mPFC_HC1_r0-mPFC,mPFC_HC1_r1-mPFC,mPFC_HC1_r2-mPFC,mPFC_HC1_r3-mPFC,mPFC_NF2_r0-mPFC,mPFC_NF2_r1-mPFC,mPFC_NF3_r0-mPFC,mPFC_NF3_r1-mPFC
N_Sst-N_Tac1,-5.092697415710106,-4.346753581086449,-8.45459590152786,-10.045165999768203,-26.015242550678224,-8.662871252355796,-7.1251777754813395,-6.8519521574559,-8.796487396357332,-10.95143119178371,-7.365922508104699,-6.756053558410469,-7.517271396042938,-4.797357493405057,-5.824311443286016,-7.17123605142336,-20.945018813539583,-18.401592109206895,-26.310667012134445,-25.47920108201444,-16.06192162156472,-21.374391098871726,-18.950679704514116,-19.346831357420214,-16.433855826412472,-21.858440832769755,-18.296151824488234,-17.17179845016067,-22.504545181746607,-26.429163242608816,-14.64842994511441,-19.64012162729439
N_Sst-N_Tshz2,-0.7635855433795677,-0.5742684942398569,1.4159034892874396,0.0,-1.646094748847948,4.380622383444459,-2.1839410531422163,-0.74678164906028,-1.878383922095421,0.0,5.606245343918355,-3.1102089145014795,0.0,-0.6838218023224054,-2.18040793383349,0.0,1.9541682480643272,2.1468034761133112,1.1924096845434282,2.225241530228136,1.050136741462412,-0.7232171521217355,0.8560944688063618,-0.8255760878451526,-0.8079975323852511,0.0,1.2045079025178824,2.5753988999340476,1.1976708877415352,2.2505752058965838,-0.6784726540345166,0.0
N_Sst-N_Ass1,-3.446449243103237,-5.8804220264255385,-5.450637343346523,-7.104135349968465,0.0,-5.599051635454004,-6.070570208445047,-6.389487417159702,-6.591131252463342,-7.0848685019742055,-4.037737636725949,-5.107849632923983,-5.198269264995259,-5.590313004472545,-3.373775894960489,-3.708517648639958,-1.1662919275526016,-2.0095697321812174,-3.2377242420154424,-4.952983914289531,-1.8282817853090019,-1.4819647517038534,-2.67609082725353,-2.7573956611960333,-1.785438958335795,0.7133750666629607,-1.1947570653797221,-1.7604813620790216,0.0,-3.1638136307494773,-2.247893828895133,-1.386397916784714
N_Sst-N_Nrn1/Islr,-19.79681700924876,-13.513422219994263,-22.51069661046935,-21.42136368851318,-3.255486213000213,-21.702768791268177,-23.78367700386195,-21.85456399829664,-2.372968331772666,-17.8295545182672,-7.760091110694402,-14.821262674054863,-13.380050227476337,-18.045057267549314,-17.429090391315917,-17.679922869490074,-3.294967467890895,-3.26371665251019,1.086595591695402,-1.9489698110967844,-1.9850246974508912,-0.5666650796675753,-1.971373574628171,0.0,0.0,-1.5701705263199606,-1.9027433309867061,-2.151715297889806,-2.3726341150932195,-1.8062122528426265,-1.2027671654013352,-2.1010839046869356
N_Sst-N_Vipr2,-45.55543402788671,-45.114639815444896,-37.5132878766808,-37.387017775856314,-9.013773663370076,-38.571776044110706,-36.86794887423978,-38.98654439319392,-30.69867469176969,-41.05042756188707,-38.248190819735,-34.5817285694476,-29.20006682241321,-33.48410486153668,-32.057792031458085,-42.42822164718133,-3.6226106798511464,-4.406507737349406,-6.200461417929513,-4.520447523551823,-4.663808447791086,-4.340190006009712,-3.56021723247221,-3.38509616981996,-5.054101669226038,-3.9617956131093672,-5.140265302983913,-2.4608002590308384,-3.4987521781285817,-3.442124040000502,-2.429789251630149,-5.636191856168855
N_Sst-N_Tac2,-14.462091271891,-13.356072322602895,-15.172588418823612,-12.720520479044248,1.6105884959089185,-15.103375240516247,-15.776435604535145,-15.084991078945707,-1.0254308492081128,-15.391764351349517,-8.263900960401532,-13.127192142684011,-11.219662058091782,-14.909974637370887,-13.565889599724752,-10.531682775588887,0.0,-0.6797673996155134,0.0,-0.7397720086924872,1.393996366483033,0.0,0.0,0.9553354320010861,0.0,0.0,0.0,0.0,1.1183501696248253,0.0,0.0,0.0
N_Sst-N_Pvalb,-10.649427106071522,-13.486665577003732,-13.065161680457395,-12.300662538924222,-11.293893023528351,-11.047716352562695,-13.046836201856083,-13.172512317628126,-9.630528733492486,-13.834255425369069,-11.34393110919338,-13.492662546107734,-11.275562572741613,-10.424424733936693,-10.136112489973035,-8.963213702639408,0.0,2.5185490269490396,0.0,0.0,-0.8538463405639545,-1.3646897776743936,-0.6735741109697345,0.6937922275864433,0.0,0.6544228744128763,1.0433798399669099,0.0,4.304234298592647,0.8296835867206749,1.184706813469185,-1.7174358956628157
N_Sst-N_Car4,4.830036144066525,1.9417662188059883,6.750200914435745,4.7207465132621085,0.0,2.794390765220529,5.607112212088471,0.7260268352121282,-0.9384782278938003,1.8480050811033504,6.570624076374056,-0.8457406887870105,3.4613805152255055,1.9262215750063514,-0.6830487889390129,1.899469624266738,-0.5214205147081389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5575269018646272,0.0,0.0,0.0,0.0,0.0
N_Dusp1-N_Dusp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_Dusp1-N_Rprm,5.096132922079064,12.306516235227644,-1.6149579825853688,-1.4444325993447509,5.74614604724121,10.789604304253436,6.2444478290966865,16.8750189163569,4.322161081987884,10.894643364018275,-2.3364485020476047,1.1860673488481757,2.682344402558265,2.2025846199225065,-0.5969363844645944,-1.5024261219061399,8.92282120931495,7.943681971265916,21.130773889523752,23.06566383664311,6.601305706839186,4.36532764798506,15.287501503687528,12.372428914793378,7.960102415044687,10.2814964656328,10.17812349407602,0.8589851563240288,15.284710962323784,17.050022701462428,1.9061453954403136,7.519023674401435
N_Dusp1-N_Crym,-17.195645986309106,-13.894297340016436,-15.523942131415126,-13.681983794355082,-5.733829203922259,-12.819194283319298,-5.859612068447494,-4.540154818072827,-2.670970097512529,-5.01587507022341,-4.679283743034772,-14.499232666665593,-12.095191093058167,-7.888147445616106,-10.381824755389683,-7.5483433626022,-6.254960408554304,-2.0701042740830986,1.3921003056101224,-1.0453841741036398,2.9116769196502337,6.742718071821693,2.839641106915931,2.4570753777264653,0.0,4.5223590924691095,3.7830163776130172,1.4653654980877715,4.515905809490622,-2.705325499431376,-1.668285918243468,-3.235635027039864
N_Dusp1-N_Lhx6,-1.7447728496742596,1.628892181244201,2.640518537060019,3.7059835573866082,-3.4294734232890765,1.9475885030799913,0.0,-0.5958448172007966,0.0,-1.8500256254121568,-2.340474623827451,2.9592392847889153,0.0,-2.0050895447721566,1.282539121818162,5.788172131072851,-2.6496082336270335,-1.2252758499080865,1.5283725214799733,0.5603688976784353,-0.5524910678500637,0.0,1.4749966069451195,-0.6520311958855299,0.0,3.9898817233014756,-1.8736107950401983,0.0,-0.5722774491882607,-2.513987705891156,-2.230100905084663,0.0
N_Dusp1-N_Nptx1/Itm2a,7.740385841899057,2.559034297846485,-0.581392570015894,-2.7636123187281325,3.0328214009561347,2.9287339085095336,6.382355490467956,3.674738849850635,9.415398706723282,7.411931263454079,6.630636910917453,-3.604113754463386,-0.8680382522264242,1.2603184704195454,0.0,6.029517416114479,5.6871724750408585,2.3247201496302186,13.547607653435083,10.970742236831379,1.7940585699786469,1.9947560652334333,2.184884416123171,-2.7462536412190515,-1.9633998287790373,2.8253130332106906,1.3577486626371615,2.355483681419512,7.0470952811519805,5.462882086872293,7.339153084142714,2.2938982128161727
N_Dusp1-N_Sept4/Crym,3.084109874496188,-3.1384298995633686,8.07570308955023,1.302782030405335,3.207295734380882,-0.6497088187127834,-3.1366519895112925,0.8589272627056923,-1.1710136179758905,1.9302696163316726,-3.159776320099851,-3.6477834147756987,0.0,-4.103776511267486,-2.7510956358951275,3.009178051296818,0.0,-2.4229286790431166,4.301874751319097,4.862917287026768,1.0957984104629448,-2.6161435001216806,-0.6476798884646944,-1.5211864393232073,-1.4003265281084174,1.670640706257931,-1.5784309494033013,0.0,3.6440261862354997,0.0,-2.365263780991682,1.591942437838259
N_Dusp1-N_Nptx1/Car4,-7.759299128136093,-3.9858384360454187,-10.137648366677404,-7.95197078996219,-4.638834761405369,-6.484644811803228,-3.020411119735664,-4.046017513476701,0.0,-0.7872095441026828,-0.7055719773423893,-9.468138094433892,-8.146824385424567,-3.3427794370407002,-7.5842268773771195,-3.7485012881618216,0.0,0.0,2.150237401706581,2.0768285341011494,1.1962343146634886,2.1922915337931346,0.0,2.387541724335257,-1.52378570751193,2.971194247275246,0.6373942044805145,0.0,1.3559500603014634,1.0904675856893409,-1.5617132574705057,0.6836817661416873
N_Dusp1-N_Baiap3,-39.45185064285896,-39.33368309224645,-46.478047431942095,-45.297481180435696,-23.36683070001118,-37.48715381922865,-13.240011313035746,-11.362118713884414,-13.522963092179777,-12.03516331759181,-14.388463710666652,-43.893491986233045,-44.071307111475136,-25.006904354753537,-16.687771099518162,-23.57474391343573,-3.803217106608607,-1.2580522975483615,-6.7700572263825585,-6.275497614360772,0.8313039047725976,0.5590801736870263,-2.171329562916008,0.0,-0.9087049365198603,-2.1001090821853277,0.0,-1.607949277540362,-1.2294748074560409,0.0,3.7028159227919706,2.006059896850917
N_Dusp1-N_Penk,-22.701759521441396,-19.78103247671565,-24.288454503670085,-24.108493259308254,-31.70190811813201,-19.57262708071079,-6.2085544502603796,-8.831543345023434,-8.170996818631581,-8.319566317951049,-12.202743001960787,-24.05944887753368,-20.093650072555544,-12.93115374705146,-12.760778910833206,-14.30432045028392,-17.54001021292392,-14.078781837653878,-29.909894591473353,-32.898564590879765,-4.046551705524219,-5.270118292305993,-8.539501577259392,-6.8999857148240284,-8.042135333995075,-6.727754880524222,-6.147249011160924,-6.6263538942549935,-15.63910092350244,-15.008470372138087,-10.784909585442616,-18.250753705384554
N_Dusp1-N_Tac1,-15.661761786873454,-15.4368273767335,-17.64642973162582,-17.988876797372026,-28.037640739367635,-14.417950214371311,-6.280688765043857,-5.967990567759565,-5.44214905580538,-5.976812743247037,-8.458877184743567,-18.594731986972334,-15.220506256584322,-9.87813425782966,-12.093286644311132,-7.635638075408457,-19.572696586802415,-17.389680002361242,-28.45535226945595,-28.622225565843326,-6.006498431450898,-6.6281088716494505,-9.202592834559395,-8.285794402176009,-7.948881603803317,-7.718704597793992,-7.770373233073982,-8.49417916416847,-16.41791025296517,-16.836694545615646,-9.452853107418958,-15.878579544142609
N_Dusp1-N_Tshz2,12.032497021680136,15.445673227159649,25.989199190542166,19.783790681464485,1.2464400195144594,22.527752405082914,3.2049300286609825,3.03131292770384,-0.9214699125449658,3.763643736146614,1.6414088342147368,17.130847099014783,17.95276879395447,24.960683345783362,8.664383492652586,7.780379018137671,1.2706046646530587,2.0569367888527488,1.1160701562397661,2.337505208303435,-0.5991322269368424,4.4841390467894415,0.0,1.4050266226966726,0.0,-0.8189930601250978,2.5620061548650512,-0.5088465110982145,-1.3276019255897085,0.0,0.0,0.7235772357723579
N_Dusp1-N_Ass1,-6.143275246713662,-6.91944678094348,-7.049105957506364,-7.858347198038237,-7.815413629369352,-5.781081748048154,-2.0584836795247545,-2.0173850533961,-2.789678644362571,-2.6716770013248605,-2.535978339737667,-6.97695688736189,-7.014646269191323,-5.241852490703947,-3.1873487837600765,-3.1110154957082132,-0.9727030759467531,-1.5306960272103918,-4.3623363385657035,-5.155220405920217,-0.8290710112871578,0.8330342035904519,-0.9713978794702065,-1.0193563130916585,-0.9697658447458809,0.0,0.0,0.0,-0.9734391052453534,-1.7439466294024104,-1.3298522512413586,-1.9515355846438662
N_Dusp1-N_Nrn1/Islr,-23.33069472553437,-15.453748436256262,-26.294360869538593,-25.246016195493567,1.227285398782699,-21.314535094790926,-8.60613750456787,-7.675369447897025,0.6849699167008134,-7.2770509673258355,-5.778690400590541,-16.080133098876487,-17.938566372402537,-16.520415388246988,-18.40689440392432,-11.919882778715412,2.522647391866065,-0.6653724700513446,4.278920109490664,5.172842103524635,0.5264049574420302,0.0,0.0,0.0,1.0957208516135175,-1.128917128961319,2.7872566282467046,1.5704390191482092,0.0,2.204722317320447,2.0695716960573134,-1.0618562283372528
N_Dusp1-N_Vipr2,22.752561671862953,3.311312866521474,7.167284523107052,8.413980828711528,1.6763651554465184,11.006114075879058,0.0,-0.5585455201465188,-2.5288104086777876,-4.86914638780242,7.618527542872949,8.086520053874667,9.883399444389301,12.80632359188134,6.855662288179438,-4.794254989972663,0.0,0.5176030995604617,6.726043853597298,1.6781829909205166,0.0,1.1327627884541678,0.7555251293053051,-0.547999730843145,0.0,1.0474138906956685,1.3761554802713583,-2.3611799184822364,1.904226430536128,-0.5836673021848944,-1.6114141551643906,2.4626042814817386
N_Dusp1-N_Tac2,-15.004163247635477,-11.787616142338685,-15.554695038983052,-14.246000231536236,-4.2317677902198465,-14.10471842605447,-4.952071464051234,-5.539004059540996,-1.543012476267025,-4.773812269519164,-4.23178234899783,-15.67744848942835,-13.576604341993523,-11.450838377914158,-12.068885742449174,-6.6129467780670295,0.8747767943131235,0.0,1.4297238377813506,2.002467219675195,1.0755457239448962,0.8129121422870225,1.569425523050945,0.0,0.0,0.0,1.4772157015980325,0.0,1.5421490530597082,0.0,2.208454821994976,1.4646520953882767
N_Dusp1-N_Pvalb,-10.893329344765156,-13.109582341828032,-13.258480983525775,-12.36785158672541,-11.1037189940371,-10.36451836127098,-4.2343737988013155,-4.869251461634206,-3.589115356066978,-4.45370193949326,-6.316487513858135,-17.982596330097397,-14.749369899658866,-7.5394990208174795,-8.969498352785877,-6.578717900833311,-1.3986643326922568,-2.5851686958862823,-1.313325731484529,-1.4876068095446302,0.0,-0.6336854786668166,-0.8855744054304414,-0.6759263694193746,-0.6697051466046117,0.5514174636567003,-0.9122631530013329,-0.9189920167773615,1.0186968995985384,-1.0191905620874415,0.0,0.0
N_Dusp1-N_Car4,7.376342967732303,6.638892991765043,12.225081817655365,13.548465792958378,4.254857151452734,6.498962211203653,4.76562480070028,14.640840164740137,3.3249809416143234,6.3784351992329835,4.93603674324786,14.995290197176676,16.12724831641436,12.026391179649059,4.811536800436015,10.493561668440325,0.0,0.8216906319142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1811397830682893
N_Rprm-N_Rprm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_Rprm-N_Crym,-13.682720885191818,-7.549536922908463,-7.12401551203064,-11.121807097119728,5.748759784926125,-16.0575661527262,-15.067223897704583,-13.758018938109851,-2.1826705710357435,-11.49615477631011,-9.150038376312722,0.0,-4.141932395263121,-10.573922781077892,-8.920342057041232,-13.415737607571788,10.55858660243143,3.2082091260290695,-4.5936598369304695,2.7394948969819928,3.164222353105805,2.2030255156907153,0.0,-0.678044726212955,-5.979723924626129,1.238296732970789,6.61363811187731,-7.726469022973121,4.023189664394147,4.738412758702613,8.617090579052281,16.28662488104636
N_Rprm-N_Lhx6,-5.360607855582353,-7.531465073580749,-4.663063602784171,-9.780195667224485,-21.272826734259393,-11.015683222144931,-13.061441810702942,-11.53650325228901,-13.36188526037684,-10.59232457905892,-7.4767445246429505,1.0417958143119852,-8.672127186883229,-2.3916854439780058,-6.118686910487932,-2.72238717588475,-8.985485337452026,-10.597767862597978,-3.6734979342699297,-8.80307400504346,-5.322388939060772,-5.645301095479366,-5.30542814021417,-3.276504578048456,-3.607227417516657,-1.6126670007589607,-7.672034881977123,-6.007234108837603,-8.373439697412861,-10.541963942379212,-13.298107088370347,-15.476456276804793
N_Rprm-N_Nptx1/Itm2a,-11.228214831560761,-12.023214058357183,-7.551933024952298,-15.795477423196822,-22.311468643347656,-15.985038680579315,-19.345046001102705,-19.82906099458594,-21.535800353249897,-16.999287726008156,-9.133526760126466,-3.334113891587675,-14.637430638295651,-10.317324603269514,-12.315965996821463,-13.299219506116868,-25.279136266536856,-27.094744222622143,-11.04874234055465,-10.781881702703044,-12.209318580896662,-15.729318696615328,-16.790593394438154,-14.325527405079608,-16.66623197368882,-19.0841817339879,-17.052064778214955,-20.334231877118583,-19.668641803835563,-21.565194584121485,-28.739904662003532,-27.574779646308837
N_Rprm-N_Sept4/Crym,-9.574145114996787,-12.652546650978492,-7.72563519836662,-16.669433636383705,-18.080421605939158,-12.95231328273711,-16.178635588325506,-18.002685147304977,-14.289097084977001,-15.711444254329843,-12.374264924265201,-4.573462406590277,-16.769224292923678,-9.253116934945693,-11.607408549522905,-15.88795234620367,-22.63210604205954,-24.320489115540262,-14.545814523977823,-15.577958618338458,-12.975462837413582,-16.496532617845748,-13.589848877640994,-13.965702178818207,-13.018696982061392,-13.286187996403942,-14.778873083149962,-7.915861429734177,-18.84668823737724,-24.443021533489482,-22.507843931056087,-24.917077538149407
N_Rprm-N_Nptx1/Car4,-15.716883749288906,-15.32036284115315,-8.513521976330718,-16.610055643894047,-14.40137608210156,-14.20635257536841,-15.18960042704229,-16.117570191303134,-10.806429010590515,-15.596793504228723,-14.341738189305016,-5.379971074446575,-12.661708249420645,-11.108095120180543,-13.72365670703048,-17.176030910394072,-7.3477732346828235,-9.590963599182121,-5.003016938648438,-4.7105685392872285,-5.2919451053567945,-6.407232360526056,-5.475600482463972,-7.470982923161593,-6.431708297412195,-7.602459404136124,-6.8295505495755995,-5.940732835690835,-7.8633692102317765,-9.125369316960896,-12.525036973068572,-9.80821971722411
N_Rprm-N_Baiap3,-38.76144193820989,-41.96092232647708,-24.80320788177784,-41.67493116973756,-35.7335715924174,-44.82137798402235,-48.546687444568185,-47.71985146831397,-61.6005905328298,-48.68580208764769,-33.44554578972995,-17.50512843460672,-38.15261047642491,-28.44346801587946,-21.997829121583685,-48.88393839001044,-7.242781165498273,-8.314402645724389,-16.87269884935355,-17.09306477277745,-3.2927635506160877,-3.5583336602941724,-6.59811261127334,-8.966663774708962,-6.732767864913617,-8.153663379261545,-5.939255192229572,-8.938265310171609,-10.10070390748773,-7.5302209653543475,-3.0845112866932882,0.943691148720254
N_Rprm-N_Penk,-18.525290099044675,-18.962310609861152,-11.139067958581096,-24.594407515403027,-46.57410837656529,-23.171752434959284,-28.062562005351857,-28.337996937444583,-35.87573551013783,-29.714147370238905,-24.256508278983105,-3.2252615952008368,-19.47770359164054,-13.461450904429508,-14.097338880468682,-22.916059717714603,-25.871079849777505,-22.79977824195417,-41.21889146778823,-41.97186543922301,-17.25864565197691,-22.058375538292495,-25.687746486037565,-21.922397839389493,-21.274225922105376,-25.35892457374481,-20.736568716635798,-23.91295782894957,-31.609893769484266,-33.1136906920903,-28.854443863130527,-37.08096319657578
N_Rprm-N_Tac1,-13.035103842674253,-14.44722461497425,-10.575849120285344,-19.829690481602036,-42.02128753791536,-17.604208140924726,-18.10795307240546,-19.930602116499024,-22.944051736278308,-19.794957842713966,-14.996869087874137,-6.26958611648587,-14.600868808465673,-9.930550680883634,-14.685228445749356,-15.73566670087686,-26.292428150264158,-25.478001681516616,-37.268018954637064,-38.329800364961514,-19.314281800841627,-25.37297070072562,-24.818302930010315,-22.99433488438014,-23.499735871469138,-29.292183318376427,-25.737079025168555,-26.845386474018795,-31.037322708478595,-36.136348034927764,-22.26256304665756,-36.31949935857007
N_Rprm-N_Tshz2,-5.614585784186227,-8.271926396202721,-7.479763320722191,-10.23318987288981,-6.3204515578256,-13.776685359180219,-12.290188767019254,-10.147282308511576,-9.428850174773446,-4.727397202536319,-8.8278057670246,-1.1368194927412951,-11.125621576635622,-6.5212745004862445,-6.17426418037728,-6.65307832945363,2.996052228223537,9.809613965338793,8.485264355500638,2.0054472630216145,3.6185473502290177,5.269240463957147,1.561746744495753,8.180001916856073,5.661183471399288,3.0575199265478363,5.229085992269722,5.390785454773944,5.757098189995784,4.037411890697355,9.09823111683242,8.498132714255602
N_Rprm-N_Ass1,-5.389512973614137,-6.911500098153148,-3.7648523515818777,-7.67006796496143,-12.228415042839275,-7.1256978084645555,-7.779704932239194,-8.146287180304318,-10.059618500428035,-8.479559655076585,-4.441397646509839,-2.7559374618080668,-6.916234072993553,-5.273491059827622,-4.435370405016839,-6.4301405735994095,-2.6860948074368314,-2.713188451388281,-5.411216179903373,-6.324615181245881,-1.8064941617526475,-1.8850464225583488,-2.961858247106698,-2.9757364288144696,-2.504271626541918,-2.676590585261303,-1.5487311639994925,-3.3704981055919627,-2.9348045871556923,-3.993993658382146,-2.925856205287717,-3.7641193976724434
N_Rprm-N_Nrn1/Islr,-16.02407562518771,-12.699546993333863,-2.1103594407143027,-22.08415246489533,52.01180465274263,-24.657911018612758,-26.610304463435238,-23.665143901765866,40.92820320603995,-23.753207063302554,-6.678454537319798,1.5452765499974004,-13.682571765509374,-13.7329558624749,-18.784450170165048,-23.560790103086767,8.721771409517368,9.397115413777355,14.986655299429318,15.719676425056685,-0.5770509728190926,1.3522481489928113,4.538721063964201,0.5583383860521159,1.8833140344176436,7.64562423709939,0.6846553862548297,3.937724649685991,12.597860543818221,10.599516664898552,9.648729634465344,9.182968637215337
N_Rprm-N_Vipr2,-40.177850538455004,-45.904475336579154,-23.498594485274452,-39.45520025169521,6.071406563185865,-38.96701813030949,-41.68660799723313,-45.99682086096266,-42.09752843926494,-48.644596384173894,-37.86781876591667,-15.43167826941654,-34.0828609015054,-28.018085421248927,-33.117596089257646,-51.75969370720539,25.232817605825748,28.266487055837718,25.306960994097768,30.667107379965845,27.067507479806437,25.311907418480732,32.82954333434501,27.723426334597086,28.331028263639066,24.602511281165842,25.498642860343235,15.23861189894767,38.68018256864105,30.34973427540904,26.288641920451436,36.15017282156168
N_Rprm-N_Tac2,-13.881112733791905,-13.262124071316531,-9.642273484979667,-14.773224611215175,-6.868809146102937,-16.84022398582023,-19.245182952096293,-16.903844149504064,-5.414728156654936,-17.280615018077924,-8.749100740905874,-4.9242186921478925,-12.0762254792697,-12.875505323605784,-13.66033033687923,-14.21986405091491,12.505464834607663,4.851995330039178,15.18921660317247,13.28921265313705,4.276047189422896,9.488250233841011,-0.587215434844192,0.8985232444780635,5.717316476403538,-0.7442296299823297,1.4931337647889407,0.0,15.458587317046137,11.095528142861323,5.537530295915999,10.478372520094531
N_Rprm-N_Pvalb,-10.153255552198715,-13.310085274834117,-8.049883217445684,-12.66704941090422,-17.160779004143308,-12.311432330379942,-14.90252096868213,-15.734469417330116,-13.164822694294838,-17.018104339266387,-13.701530137798727,-6.035978407776645,-13.193828425516614,-8.742393326032943,-10.058216277518438,-11.74123516086793,-2.2988014364326244,-2.1698966409963982,-2.1125393655502864,-2.4028626920579446,0.0,-2.170629673631943,-1.6053359871056867,-0.9454144806570737,-0.839412350719624,-2.3820619854047855,-1.5186647495180834,-2.9494837699757626,-1.6032463844599898,-1.4686062396587776,-3.469516381356533,-3.1973570607703037
N_Rprm-N_Car4,-2.0,-4.583177333111801,-3.1025152107357754,-4.826711051668274,-1.2991265728584886,-5.163437404624045,-4.411941570026787,-4.682321582329236,-4.53556907352864,-2.081468676373698,-4.10802008014154,-1.7240415633624375,-5.829227018134051,-3.2624653031804036,-3.1405142687375283,-1.2717055283928762,-0.6103001034050513,3.167967876194733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5779101241276585,0.0,0.0,0.0,0.0,4.90745865711582
N_Crym-N_Crym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N_Crym-N_Lhx6,-2.2477925588272,-8.146621651793934,-7.448902588146443,-2.7200064960875956,-8.37753707475253,-8.843290324713038,-9.402201169599099,-11.893495811127572,-8.08231395858332,-6.331605623276735,-3.38926187317241,-1.8417973125804923,-3.4405543648905352,-5.845594860312866,-4.787777063933882,-0.5699384053683243,3.532233388150493,0.6789671866036339,5.375293676423315,3.2530056195729076,3.4926152354836697,1.342366007730211,3.450888217963561,6.285458846177734,5.084610087962844,6.033120698410379,5.5607164650709455,5.345064411288992,1.4122872912478184,3.086315221992411,0.762143495415045,2.181267920080621
N_Crym-N_Nptx1/Itm2a,-20.91065548950048,-15.24803988565724,-16.24051213432123,-17.991784517054555,-10.772346845156985,-17.377980227206354,-19.11866819950597,-18.721641332137374,-12.166933001038473,-16.548262733687945,-12.467250556959256,-14.035763097508799,-11.887362817639932,-16.779140319304055,-15.542164286723246,-14.221670527904728,-24.45420107640671,-22.386898750399684,-12.607762619208053,-7.499653121680073,-15.506264741564344,-14.383782300115515,-13.958954515320356,-12.479646971840735,-15.372977611526856,-15.976422112393534,-15.817300915380281,-19.679927007047347,-17.36861636774468,-19.51467836373145,-23.434548710589787,-16.59829211752881
N_Crym-N_Sept4/Crym,7.573091889397929,4.225223583150075,-1.2704411435227099,-4.344279797750879,-1.1254556537396128,3.1249689008710555,0.0,-5.79893671990015,0.0,-2.9719214329527954,1.2642164851195767,4.93769238369324,1.524078702435759,-2.038890194659576,-4.073378134724098,4.46761063083376,11.551945299090777,19.280166233264673,-0.6641632937821507,2.089658414866371,11.130222633761482,2.837209808532921,8.014821501839453,3.3339793509176032,7.840947448154234,7.9552044902537675,11.019503893922323,10.981477575278127,4.9755142913238375,2.1096582288257526,9.576570180266406,1.786849270287993
N_Crym-N_Nptx1/Car4,-16.144062758591254,-17.768763608612158,-13.689341253216208,-13.656411582131609,-3.4711718642955645,-12.997171194507692,-9.377129019539863,-10.902119583996054,-0.5735872420314589,-11.435967800749358,-11.0430648595468,-10.269653880276545,-8.23520256744124,-12.297259552028748,-14.61469039042848,-9.422380520290645,12.052048535286156,14.276207136237696,4.7597129384698365,8.614131376857337,1.3296789233441848,3.0789476764725854,3.4592537574234044,-0.6484208722522126,-0.8939436651009548,0.6343001633144676,4.311392537074103,0.5842240781005298,15.266040117468338,13.53500136973385,15.67944675741694,14.571743790925927
N_Crym-N_Baiap3,-57.629482123636144,-55.345884246919574,-51.47729964182915,-49.67131095369421,-20.077156032759515,-54.9253595303167,-48.99990068776823,-44.08861313162763,-39.70092082151581,-46.51991157791302,-39.909590140820164,-33.977249177771604,-32.50301466501391,-47.17634794318959,-27.15829048335439,-44.73093277846321,-4.358930559823194,-3.9583476082572906,-12.934631332329278,-10.987654130019159,-2.564325914213331,-3.9998079942587816,-5.024503178472974,-5.9957178241358475,-5.0212622546416394,-3.4468742940141386,-4.602454707453767,-6.733979008110448,-8.372796265337808,-5.063705585944225,-3.464586884451861,0.6415892504715841
N_Crym-N_Penk,-31.812305638822064,-26.861520689626897,-24.90895341373964,-25.885576159763893,-26.102698494140107,-25.210467226274215,-27.90360045123038,-27.523735637490763,-20.874307321923244,-26.54392524861218,-23.763974903773462,-17.447902036050092,-14.940313841790157,-21.959663393367347,-17.360522401356093,-22.689658200469612,-25.032173282527882,-20.19812276549916,-34.30534794274229,-31.562301170131324,-16.789719459607895,-18.004486465953242,-21.13869071074428,-21.761946480026683,-20.433720467120406,-21.25750267127762,-17.680872234616036,-20.916546354599706,-28.664276061533666,-28.655749558129017,-22.626594290579295,-29.687645777422993
