names,center_x,center_y,cluster_no,cell_type,fov
2788213104253100347-BLA_FR24-BLA,5402.43800231025,7030.38553205648,6,N_Penk,BLA_FR24-BLA
2788213104253100348-BLA_FR24-BLA,5412.22547092488,7038.97214239839,2,N_Baiap3,BLA_FR24-BLA
2788213104253100350-BLA_FR24-BLA,5367.24413342026,7048.72087239557,6,N_Penk,BLA_FR24-BLA
2788213104253100353-BLA_FR24-BLA,5393.60941119264,7054.02702022228,6,N_Penk,BLA_FR24-BLA
2788213104253100354-BLA_FR24-BLA,5371.28980162482,7063.64587902969,6,N_Penk,BLA_FR24-BLA
2788213104253100357-BLA_FR24-BLA,5439.18704451333,7070.54620119381,2,N_Baiap3,BLA_FR24-BLA
2788213104253100359-BLA_FR24-BLA,5424.78265210802,7072.48341752813,2,N_Baiap3,BLA_FR24-BLA
2788213104253100364-BLA_FR24-BLA,5416.84492118187,7086.43752139321,6,N_Penk,BLA_FR24-BLA
2788213104253100386-BLA_FR24-BLA,5413.21548017006,7052.77393004011,2,N_Baiap3,BLA_FR24-BLA
2788213104253100390-BLA_FR24-BLA,5429.11614832616,7076.7495781568,2,N_Baiap3,BLA_FR24-BLA
2788213104253200031-BLA_FR24-BLA,5372.66036417688,7077.3409421796,6,N_Penk,BLA_FR24-BLA
2788213104253200071-BLA_FR24-BLA,5392.43379306851,7044.78429969363,6,N_Penk,BLA_FR24-BLA
2788213104254100036-BLA_FR24-BLA,5564.45908038866,6983.83149498194,6,N_Penk,BLA_FR24-BLA
2788213104254100094-BLA_FR24-BLA,5542.50596380009,6992.00276818248,6,N_Penk,BLA_FR24-BLA
2788213104254100109-BLA_FR24-BLA,5623.41083380242,6994.14159169451,13,N_Sst,BLA_FR24-BLA
2788213104254100163-BLA_FR24-BLA,5564.24181372775,7019.29899008443,7,N_Tac1,BLA_FR24-BLA
2788213104254100214-BLA_FR24-BLA,5524.90324397119,7035.06301017281,11,N_Lhx6,BLA_FR24-BLA
2788213104254100226-BLA_FR24-BLA,5579.83025814081,7049.26641473417,6,N_Penk,BLA_FR24-BLA
2788213104254100257-BLA_FR24-BLA,5529.78233342861,7062.2100159547,7,N_Tac1,BLA_FR24-BLA
2788213104254100264-BLA_FR24-BLA,5592.64349877416,7070.98356847166,7,N_Tac1,BLA_FR24-BLA
2788213104254100269-BLA_FR24-BLA,5557.56398088228,7069.14313066202,13,N_Sst,BLA_FR24-BLA
2788213104254100280-BLA_FR24-BLA,5543.95320885621,7080.64667030336,22,N_Ass1,BLA_FR24-BLA
2788213104254100281-BLA_FR24-BLA,5607.24954960852,7080.01074933911,6,N_Penk,BLA_FR24-BLA
